;SLOT_START;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_DEMAND_[MW];DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_IMPORT(-)_EXPORT(+)_[MW]
2296;2021-07-07 16:00:00+00:00;44.07;562.0;44.07;17.0
2297;2021-07-07 20:00:00+00:00;36.07;562.0;36.07;12.0
2298;2021-07-08 00:00:00+00:00;57.79;562.0;57.79;51.0
2299;2021-07-08 04:00:00+00:00;61.44;562.0;61.44;21.0
2300;2021-07-08 08:00:00+00:00;61.25;562.0;61.25;58.0
2301;2021-07-08 12:00:00+00:00;48.36;562.0;48.36;28.0
2302;2021-07-08 16:00:00+00:00;66.0;562.0;66.0;61.0
2303;2021-07-08 20:00:00+00:00;61.08;562.0;61.08;41.0
2304;2021-07-09 00:00:00+00:00;64.36;562.0;64.36;97.0
2305;2021-07-09 04:00:00+00:00;57.19;562.0;57.19;77.0
2306;2021-07-09 08:00:00+00:00;58.86;562.0;58.86;100.0
2307;2021-07-09 12:00:00+00:00;46.0;562.0;46.0;94.0
2308;2021-07-09 16:00:00+00:00;63.89;562.0;63.89;67.0
2309;2021-07-09 20:00:00+00:00;61.25;562.0;61.25;78.0
2310;2021-07-10 00:00:00+00:00;57.85;562.0;57.85;39.0
2311;2021-07-10 04:00:00+00:00;56.0;562.0;56.0;45.0
2312;2021-07-10 08:00:00+00:00;74.87;562.0;74.87;57.0
2313;2021-07-10 12:00:00+00:00;64.97;562.0;64.97;51.0
2314;2021-07-10 16:00:00+00:00;58.22;562.0;58.22;43.0
2315;2021-07-10 20:00:00+00:00;42.55;562.0;42.55;76.0
2316;2021-07-11 00:00:00+00:00;70.62;562.0;70.62;126.0
2317;2021-07-11 04:00:00+00:00;79.88;562.0;79.88;129.0
2318;2021-07-11 08:00:00+00:00;79.88;562.0;79.88;126.0
2319;2021-07-11 12:00:00+00:00;83.56;562.0;83.56;92.0
2320;2021-07-11 16:00:00+00:00;74.7;562.0;74.7;115.0
2321;2021-07-11 20:00:00+00:00;50.52;562.0;50.52;58.0
2322;2021-07-12 00:00:00+00:00;65.0;562.0;65.0;63.0
2323;2021-07-12 04:00:00+00:00;60.0;562.0;60.0;94.0
2324;2021-07-12 08:00:00+00:00;59.0;562.0;59.0;101.0
2325;2021-07-12 12:00:00+00:00;52.66;562.0;52.66;76.0
2326;2021-07-12 16:00:00+00:00;51.21;562.0;51.21;47.0
2327;2021-07-12 20:00:00+00:00;65.0;562.0;65.0;61.0
2328;2021-07-13 00:00:00+00:00;76.0;562.0;76.0;77.0
2329;2021-07-13 04:00:00+00:00;77.52;562.0;77.52;76.0
2330;2021-07-13 08:00:00+00:00;53.0;562.0;53.0;51.0
2331;2021-07-13 12:00:00+00:00;63.88;562.0;63.88;87.0
2332;2021-07-13 16:00:00+00:00;69.0;562.0;69.0;44.0
2333;2021-07-13 20:00:00+00:00;59.0;562.0;59.0;40.0
2334;2021-07-14 00:00:00+00:00;83.23;562.0;83.23;51.0
2335;2021-07-14 04:00:00+00:00;94.0;562.0;94.0;41.0
2336;2021-07-14 08:00:00+00:00;69.0;562.0;69.0;33.0
2337;2021-07-14 12:00:00+00:00;69.26;562.0;69.26;-6.0
2338;2021-07-14 16:00:00+00:00;62.54;562.0;62.54;7.0
2339;2021-07-14 20:00:00+00:00;51.0;562.0;51.0;-23.0
2340;2021-07-15 00:00:00+00:00;80.12;562.0;80.12;20.0
2341;2021-07-15 04:00:00+00:00;95.64;562.0;95.64;34.0
2342;2021-07-15 08:00:00+00:00;69.28;562.0;69.28;32.0
2343;2021-07-15 12:00:00+00:00;67.72;562.0;67.72;17.0
2344;2021-07-15 16:00:00+00:00;80.76;562.0;80.76;14.0
2345;2021-07-15 20:00:00+00:00;64.0;562.0;64.0;17.0
2346;2021-07-16 00:00:00+00:00;124.19;562.0;124.19;56.0
2347;2021-07-16 04:00:00+00:00;101.0;562.0;101.0;28.0
2348;2021-07-16 08:00:00+00:00;71.87;562.0;71.87;1.0
2349;2021-07-16 12:00:00+00:00;78.0;562.0;78.0;-36.0
2350;2021-07-16 16:00:00+00:00;67.92;562.0;67.92;-32.0
2351;2021-07-16 20:00:00+00:00;50.74;562.0;50.74;20.0
2352;2021-07-17 00:00:00+00:00;83.2;562.0;83.2;91.0
2353;2021-07-17 04:00:00+00:00;96.0;562.0;96.0;97.0
2354;2021-07-17 08:00:00+00:00;106.56;562.0;106.56;71.0
2355;2021-07-17 12:00:00+00:00;124.47;562.0;124.47;52.0
2356;2021-07-17 16:00:00+00:00;106.44;562.0;106.44;64.0
2357;2021-07-17 20:00:00+00:00;54.38;562.0;54.38;73.0
2358;2021-07-18 00:00:00+00:00;146.31;562.0;146.31;88.0
2359;2021-07-18 04:00:00+00:00;155.23;562.0;155.23;55.0
2360;2021-07-18 08:00:00+00:00;155.33;562.0;155.33;48.0
2361;2021-07-18 12:00:00+00:00;188.0;562.0;188.0;25.0
2362;2021-07-18 16:00:00+00:00;137.31;562.0;137.31;43.0
2363;2021-07-18 20:00:00+00:00;84.28;562.0;84.28;60.0
2364;2021-07-19 00:00:00+00:00;78.57;562.0;78.57;24.0
2365;2021-07-19 04:00:00+00:00;77.0;562.0;77.0;50.0
2366;2021-07-19 08:00:00+00:00;84.44;562.0;84.44;67.0
2367;2021-07-19 12:00:00+00:00;91.48;562.0;91.48;50.0
2368;2021-07-19 16:00:00+00:00;90.08;562.0;90.08;36.0
2369;2021-07-19 20:00:00+00:00;76.11;562.0;76.11;68.0
2370;2021-07-20 00:00:00+00:00;103.4;562.0;103.4;82.0
2371;2021-07-20 04:00:00+00:00;100.0;562.0;100.0;62.0
2372;2021-07-20 08:00:00+00:00;85.3;562.0;85.3;51.0
2373;2021-07-20 12:00:00+00:00;83.2;562.0;83.2;67.0
2374;2021-07-20 16:00:00+00:00;96.72;562.0;96.72;11.0
2375;2021-07-20 20:00:00+00:00;79.59;562.0;79.59;61.0
2376;2021-07-21 00:00:00+00:00;79.69;562.0;79.69;49.0
2377;2021-07-21 04:00:00+00:00;82.6;562.0;82.6;36.0
2378;2021-07-21 08:00:00+00:00;85.44;562.0;85.44;94.0
2379;2021-07-21 12:00:00+00:00;72.54;562.0;72.54;36.0
2380;2021-07-21 16:00:00+00:00;95.95;562.0;95.95;42.0
2381;2021-07-21 20:00:00+00:00;70.16;562.0;70.16;74.0
2382;2021-07-22 00:00:00+00:00;74.0;562.0;74.0;45.0
2383;2021-07-22 04:00:00+00:00;76.56;562.0;76.56;55.0
2384;2021-07-22 08:00:00+00:00;84.0;562.0;84.0;67.0
2385;2021-07-22 12:00:00+00:00;77.24;562.0;77.24;46.0
2386;2021-07-22 16:00:00+00:00;76.86;562.0;76.86;28.0
2387;2021-07-22 20:00:00+00:00;74.32;562.0;74.32;45.0
2388;2021-07-23 00:00:00+00:00;74.0;562.0;74.0;52.0
2389;2021-07-23 04:00:00+00:00;65.83;562.0;65.83;64.0
2390;2021-07-23 08:00:00+00:00;76.78;562.0;76.78;77.0
2391;2021-07-23 12:00:00+00:00;92.27;562.0;92.27;44.0
2392;2021-07-23 16:00:00+00:00;77.16;562.0;77.16;50.0
2393;2021-07-23 20:00:00+00:00;75.42;562.0;75.42;48.0
2394;2021-07-24 00:00:00+00:00;59.2;562.0;59.2;112.0
2395;2021-07-24 04:00:00+00:00;60.4;562.0;60.4;102.0
2396;2021-07-24 08:00:00+00:00;60.64;562.0;60.64;97.0
2397;2021-07-24 12:00:00+00:00;74.0;562.0;74.0;61.0
2398;2021-07-24 16:00:00+00:00;61.17;562.0;61.17;59.0
2399;2021-07-24 20:00:00+00:00;48.4;562.0;48.4;73.0
2400;2021-07-25 00:00:00+00:00;64.8;562.0;64.8;87.0
2401;2021-07-25 04:00:00+00:00;65.0;562.0;65.0;103.0
2402;2021-07-25 08:00:00+00:00;72.0;562.0;72.0;104.0
2403;2021-07-25 12:00:00+00:00;79.88;562.0;79.88;79.0
2404;2021-07-25 16:00:00+00:00;65.84;562.0;65.84;79.0
2405;2021-07-25 20:00:00+00:00;42.16;562.0;42.16;79.0
2406;2021-07-26 00:00:00+00:00;56.0;562.0;56.0;77.0
2407;2021-07-26 04:00:00+00:00;63.0;562.0;63.0;62.0
2408;2021-07-26 08:00:00+00:00;61.0;562.0;61.0;40.0
2409;2021-07-26 12:00:00+00:00;59.0;562.0;59.0;20.0
2410;2021-07-26 16:00:00+00:00;66.0;562.0;66.0;23.0
2411;2021-07-26 20:00:00+00:00;64.82;562.0;64.82;35.0
2412;2021-07-27 00:00:00+00:00;81.0;562.0;81.0;54.0
2413;2021-07-27 04:00:00+00:00;68.68;562.0;68.68;56.0
2414;2021-07-27 08:00:00+00:00;62.21;562.0;62.21;58.0
2415;2021-07-27 12:00:00+00:00;93.61;562.0;93.61;52.0
2416;2021-07-27 16:00:00+00:00;62.97;562.0;62.97;38.0
2417;2021-07-27 20:00:00+00:00;58.0;562.0;58.0;33.0
2418;2021-07-28 00:00:00+00:00;63.76;562.0;63.76;32.0
2419;2021-07-28 04:00:00+00:00;67.99;562.0;67.99;47.0
2420;2021-07-28 08:00:00+00:00;55.0;562.0;55.0;28.0
2421;2021-07-28 12:00:00+00:00;51.0;562.0;51.0;36.0
2422;2021-07-28 16:00:00+00:00;51.32;562.0;51.32;16.0
2423;2021-07-28 20:00:00+00:00;49.95;562.0;49.95;36.0
2424;2021-07-29 00:00:00+00:00;66.24;562.0;66.24;49.0
2425;2021-07-29 04:00:00+00:00;68.0;562.0;68.0;73.0
2426;2021-07-29 08:00:00+00:00;69.24;562.0;69.24;38.0
2427;2021-07-29 12:00:00+00:00;88.0;562.0;88.0;30.0
2428;2021-07-29 16:00:00+00:00;63.04;562.0;63.04;17.0
2429;2021-07-29 20:00:00+00:00;48.0;562.0;48.0;65.0
2430;2021-07-30 00:00:00+00:00;55.6;562.0;55.6;69.0
2431;2021-07-30 04:00:00+00:00;63.61;562.0;63.61;89.0
2432;2021-07-30 08:00:00+00:00;55.6;562.0;55.6;72.0
2433;2021-07-30 12:00:00+00:00;67.24;562.0;67.24;73.0
2434;2021-07-30 16:00:00+00:00;61.44;562.0;61.44;50.0
2435;2021-07-30 20:00:00+00:00;41.0;562.0;41.0;54.0
2436;2021-07-31 00:00:00+00:00;87.8;562.0;87.8;62.0
2437;2021-07-31 04:00:00+00:00;98.48;562.0;98.48;42.0
2438;2021-07-31 08:00:00+00:00;114.99;562.0;114.99;14.0
2439;2021-07-31 12:00:00+00:00;177.53;562.0;177.53;63.0
2440;2021-07-31 16:00:00+00:00;105.73;562.0;105.73;64.0
2441;2021-07-31 20:00:00+00:00;48.0;562.0;48.0;8.0
2442;2021-08-01 00:00:00+00:00;56.0;562.0;56.0;51.0
2443;2021-08-01 04:00:00+00:00;67.72;562.0;67.72;38.0
2444;2021-08-01 08:00:00+00:00;82.0;562.0;82.0;50.0
2445;2021-08-01 12:00:00+00:00;80.0;562.0;80.0;5.0
2446;2021-08-01 16:00:00+00:00;80.0;562.0;80.0;20.0
2447;2021-08-01 20:00:00+00:00;48.0;562.0;48.0;2.0
2448;2021-08-02 00:00:00+00:00;66.0;562.0;66.0;112.0
2449;2021-08-02 04:00:00+00:00;73.83;562.0;73.83;86.0
2450;2021-08-02 08:00:00+00:00;79.54;562.0;79.54;79.0
2451;2021-08-02 12:00:00+00:00;107.0;562.0;107.0;76.0
2452;2021-08-02 16:00:00+00:00;79.68;562.0;79.68;52.0
2453;2021-08-02 20:00:00+00:00;56.0;562.0;56.0;72.0
2454;2021-08-03 00:00:00+00:00;67.5;562.0;67.5;91.0
2455;2021-08-03 04:00:00+00:00;72.92;562.0;72.92;106.0
2456;2021-08-03 08:00:00+00:00;63.25;562.0;63.25;131.0
2457;2021-08-03 12:00:00+00:00;49.0;562.0;49.0;132.0
2458;2021-08-03 16:00:00+00:00;78.28;562.0;78.28;79.0
2459;2021-08-03 20:00:00+00:00;60.56;562.0;60.56;66.0
2460;2021-08-04 00:00:00+00:00;62.07;562.0;62.07;74.0
2461;2021-08-04 04:00:00+00:00;68.4;562.0;68.4;96.0
2462;2021-08-04 08:00:00+00:00;57.08;562.0;57.08;46.0
2463;2021-08-04 12:00:00+00:00;53.96;562.0;53.96;105.0
2464;2021-08-04 16:00:00+00:00;56.12;562.0;56.12;57.0
2465;2021-08-04 20:00:00+00:00;56.04;562.0;56.04;52.0
2466;2021-08-05 00:00:00+00:00;69.32;562.0;69.32;114.0
2467;2021-08-05 04:00:00+00:00;67.0;562.0;67.0;122.0
2468;2021-08-05 08:00:00+00:00;51.3;562.0;51.3;81.0
2469;2021-08-05 12:00:00+00:00;52.0;562.0;52.0;120.0
2470;2021-08-05 16:00:00+00:00;60.61;562.0;60.61;78.0
2471;2021-08-05 20:00:00+00:00;43.71;562.0;43.71;61.0
2472;2021-08-06 00:00:00+00:00;54.12;562.0;54.12;121.0
2473;2021-08-06 04:00:00+00:00;62.0;562.0;62.0;106.0
2474;2021-08-06 08:00:00+00:00;66.0;562.0;66.0;145.0
2475;2021-08-06 12:00:00+00:00;110.65;562.0;110.65;147.0
2476;2021-08-06 16:00:00+00:00;54.0;562.0;54.0;87.0
2477;2021-08-06 20:00:00+00:00;44.12;562.0;44.12;92.0
2478;2021-08-07 00:00:00+00:00;53.62;562.0;53.62;98.0
2479;2021-08-07 04:00:00+00:00;59.0;562.0;59.0;87.0
2480;2021-08-07 08:00:00+00:00;64.0;562.0;64.0;77.0
2481;2021-08-07 12:00:00+00:00;71.0;562.0;71.0;64.0
2482;2021-08-07 16:00:00+00:00;58.0;562.0;58.0;69.0
2483;2021-08-07 20:00:00+00:00;39.64;562.0;39.64;44.0
2484;2021-08-08 00:00:00+00:00;55.0;562.0;55.0;40.0
2485;2021-08-08 04:00:00+00:00;71.89;562.0;71.89;34.0
2486;2021-08-08 08:00:00+00:00;83.0;562.0;83.0;37.0
2487;2021-08-08 12:00:00+00:00;228.24;562.0;228.24;41.0
2488;2021-08-08 16:00:00+00:00;155.18;562.0;155.18;93.0
2489;2021-08-08 20:00:00+00:00;86.0;562.0;86.0;86.0
2490;2021-08-09 00:00:00+00:00;66.0;562.0;66.0;114.0
2491;2021-08-09 04:00:00+00:00;69.32;562.0;69.32;138.0
2492;2021-08-09 08:00:00+00:00;76.0;562.0;76.0;101.0
2493;2021-08-09 12:00:00+00:00;67.0;562.0;67.0;72.0
2494;2021-08-09 16:00:00+00:00;73.79;562.0;73.79;60.0
2495;2021-08-09 20:00:00+00:00;50.53;562.0;50.53;114.0
2496;2021-08-10 00:00:00+00:00;75.92;562.0;75.92;128.0
2497;2021-08-10 04:00:00+00:00;82.4;562.0;82.4;147.0
2498;2021-08-10 08:00:00+00:00;56.28;562.0;56.28;168.0
2499;2021-08-10 12:00:00+00:00;60.8;562.0;60.8;160.0
2500;2021-08-10 16:00:00+00:00;69.48;562.0;69.48;125.0
2501;2021-08-10 20:00:00+00:00;48.0;562.0;48.0;114.0
2502;2021-08-11 00:00:00+00:00;63.71;562.0;63.71;74.0
2503;2021-08-11 04:00:00+00:00;56.98;562.0;56.98;95.0
2504;2021-08-11 08:00:00+00:00;62.63;562.0;62.63;92.0
2505;2021-08-11 12:00:00+00:00;45.92;562.0;45.92;107.0
2506;2021-08-11 16:00:00+00:00;57.98;562.0;57.98;74.0
2507;2021-08-11 20:00:00+00:00;53.17;562.0;53.17;61.0
2508;2021-08-12 00:00:00+00:00;55.44;562.0;55.44;126.0
2509;2021-08-12 04:00:00+00:00;55.6;562.0;55.6;97.0
2510;2021-08-12 08:00:00+00:00;67.07;562.0;67.07;98.0
2511;2021-08-12 12:00:00+00:00;55.6;562.0;55.6;102.0
2512;2021-08-12 16:00:00+00:00;51.6;562.0;51.6;80.0
2513;2021-08-12 20:00:00+00:00;43.0;562.0;43.0;55.0
2514;2021-08-13 00:00:00+00:00;48.0;562.0;46.99;168.0
2515;2021-08-13 04:00:00+00:00;55.6;562.0;55.6;131.0
2516;2021-08-13 08:00:00+00:00;52.48;562.0;52.48;127.0
2517;2021-08-13 12:00:00+00:00;60.05;562.0;60.05;137.0
2518;2021-08-13 16:00:00+00:00;62.25;562.0;62.25;109.0
2519;2021-08-13 20:00:00+00:00;37.3;562.0;37.3;81.0
2520;2021-08-14 00:00:00+00:00;54.5;562.0;54.5;86.0
2521;2021-08-14 04:00:00+00:00;57.0;562.0;57.0;63.0
2522;2021-08-14 08:00:00+00:00;94.72;562.0;94.72;22.0
2523;2021-08-14 12:00:00+00:00;123.0;562.0;123.0;47.0
2524;2021-08-14 16:00:00+00:00;87.0;562.0;87.0;52.0
2525;2021-08-14 20:00:00+00:00;51.0;562.0;51.0;22.0
2526;2021-08-15 00:00:00+00:00;54.0;562.0;54.0;88.0
2527;2021-08-15 04:00:00+00:00;61.16;562.0;61.16;90.0
2528;2021-08-15 08:00:00+00:00;64.77;562.0;64.77;94.0
2529;2021-08-15 12:00:00+00:00;130.2;562.0;130.2;11.0
2530;2021-08-15 16:00:00+00:00;82.0;562.0;82.0;99.0
2531;2021-08-15 20:00:00+00:00;50.0;562.0;50.0;90.0
2532;2021-08-16 00:00:00+00:00;55.54;562.0;55.54;100.0
2533;2021-08-16 04:00:00+00:00;56.0;562.0;56.0;99.0
2534;2021-08-16 08:00:00+00:00;70.0;562.0;70.0;91.0
2535;2021-08-16 12:00:00+00:00;98.92;562.0;98.92;64.0
2536;2021-08-16 16:00:00+00:00;87.0;562.0;87.0;105.0
2537;2021-08-16 20:00:00+00:00;54.0;562.0;54.0;59.0
2538;2021-08-17 00:00:00+00:00;76.2;562.0;76.2;72.0
2539;2021-08-17 04:00:00+00:00;68.0;562.0;68.0;93.0
2540;2021-08-17 08:00:00+00:00;88.72;562.0;88.72;47.0
2541;2021-08-17 12:00:00+00:00;99.82;562.0;99.82;44.0
2542;2021-08-17 16:00:00+00:00;55.44;562.0;55.44;81.0
2543;2021-08-17 20:00:00+00:00;46.0;562.0;46.0;45.0
2544;2021-08-18 00:00:00+00:00;72.4;562.0;72.4;135.0
2545;2021-08-18 04:00:00+00:00;77.36;562.0;77.36;168.0
2546;2021-08-18 08:00:00+00:00;57.92;562.0;57.92;118.0
2547;2021-08-18 12:00:00+00:00;57.76;562.0;57.76;128.0
2548;2021-08-18 16:00:00+00:00;56.64;562.0;56.64;92.0
2549;2021-08-18 20:00:00+00:00;44.24;562.0;44.24;99.0
2550;2021-08-19 00:00:00+00:00;72.8;562.0;72.8;133.0
2551;2021-08-19 04:00:00+00:00;79.0;562.0;79.0;145.0
2552;2021-08-19 08:00:00+00:00;42.0;562.0;42.0;129.0
2553;2021-08-19 12:00:00+00:00;48.0;562.0;48.0;145.0
2554;2021-08-19 16:00:00+00:00;49.2;562.0;49.2;95.0
2555;2021-08-19 20:00:00+00:00;30.38;562.0;30.38;57.0
2556;2021-08-20 00:00:00+00:00;76.38;562.0;76.38;76.0
2557;2021-08-20 04:00:00+00:00;67.56;562.0;67.56;121.0
2558;2021-08-20 08:00:00+00:00;35.31;562.0;35.31;86.0
2559;2021-08-20 12:00:00+00:00;54.08;562.0;54.08;99.0
2560;2021-08-20 16:00:00+00:00;54.11;562.0;54.11;70.0
2561;2021-08-20 20:00:00+00:00;28.92;562.0;28.92;10.0
2562;2021-08-21 00:00:00+00:00;47.83;562.0;47.83;155.0
2563;2021-08-21 04:00:00+00:00;49.24;562.0;49.24;135.0
2564;2021-08-21 08:00:00+00:00;49.43;562.0;49.43;93.0
2565;2021-08-21 12:00:00+00:00;45.0;562.0;45.0;132.0
2566;2021-08-21 16:00:00+00:00;64.04;562.0;64.04;67.0
2567;2021-08-21 20:00:00+00:00;39.02;562.0;39.02;28.0
2568;2021-08-22 00:00:00+00:00;43.0;562.0;43.0;115.0
2569;2021-08-22 04:00:00+00:00;43.0;562.0;43.0;129.0
2570;2021-08-22 08:00:00+00:00;45.0;562.0;45.0;120.0
2571;2021-08-22 12:00:00+00:00;43.0;562.0;43.0;107.0
2572;2021-08-22 16:00:00+00:00;51.0;562.0;51.0;152.0
2573;2021-08-22 20:00:00+00:00;37.92;562.0;37.92;71.0
2574;2021-08-23 00:00:00+00:00;46.16;562.0;46.16;155.0
2575;2021-08-23 04:00:00+00:00;66.0;562.0;66.0;143.0
2576;2021-08-23 08:00:00+00:00;56.2;562.0;56.2;81.0
2577;2021-08-23 12:00:00+00:00;48.8;562.0;48.8;107.0
2578;2021-08-23 16:00:00+00:00;59.0;562.0;59.0;37.0
2579;2021-08-23 20:00:00+00:00;47.75;562.0;47.75;85.0
2580;2021-08-24 00:00:00+00:00;42.0;562.0;42.0;141.0
2581;2021-08-24 04:00:00+00:00;66.0;562.0;66.0;66.0
2582;2021-08-24 08:00:00+00:00;42.2;562.0;42.2;73.0
2583;2021-08-24 12:00:00+00:00;36.0;562.0;36.0;50.0
2584;2021-08-24 16:00:00+00:00;42.0;562.0;42.0;34.0
2585;2021-08-24 20:00:00+00:00;42.18;562.0;42.18;57.0
2586;2021-08-25 00:00:00+00:00;40.0;562.0;40.0;138.0
2587;2021-08-25 04:00:00+00:00;57.09;562.0;57.09;115.0
2588;2021-08-25 08:00:00+00:00;46.93;562.0;46.93;61.0
2589;2021-08-25 12:00:00+00:00;44.44;562.0;44.44;113.0
2590;2021-08-25 16:00:00+00:00;44.0;562.0;44.0;80.0
2591;2021-08-25 20:00:00+00:00;33.08;562.0;33.08;69.0
2592;2021-08-26 00:00:00+00:00;46.6;562.0;46.6;138.0
2593;2021-08-26 04:00:00+00:00;55.6;562.0;55.6;139.0
2594;2021-08-26 08:00:00+00:00;35.12;562.0;35.12;65.0
2595;2021-08-26 12:00:00+00:00;34.6;562.0;34.6;81.0
2596;2021-08-26 16:00:00+00:00;38.4;562.0;38.4;74.0
2597;2021-08-26 20:00:00+00:00;25.9;562.0;25.9;41.0
2598;2021-08-27 00:00:00+00:00;33.0;562.0;33.0;144.0
2599;2021-08-27 04:00:00+00:00;48.2;562.0;48.2;119.0
2600;2021-08-27 08:00:00+00:00;28.8;562.0;28.8;50.0
2601;2021-08-27 12:00:00+00:00;30.0;562.0;30.0;108.0
2602;2021-08-27 16:00:00+00:00;33.0;562.0;33.0;71.0
2603;2021-08-27 20:00:00+00:00;18.0;562.0;18.0;8.0
2604;2021-08-28 00:00:00+00:00;32.0;562.0;32.0;105.0
2605;2021-08-28 04:00:00+00:00;35.0;562.0;35.0;115.0
2606;2021-08-28 08:00:00+00:00;48.0;562.0;48.0;76.0
2607;2021-08-28 12:00:00+00:00;40.0;562.0;40.0;143.0
2608;2021-08-28 16:00:00+00:00;48.36;562.0;48.36;125.0
2609;2021-08-28 20:00:00+00:00;26.0;562.0;26.0;39.0
2610;2021-08-29 00:00:00+00:00;33.4;562.0;33.4;127.0
2611;2021-08-29 04:00:00+00:00;47.0;562.0;47.0;102.0
2612;2021-08-29 08:00:00+00:00;30.0;562.0;30.0;98.0
2613;2021-08-29 12:00:00+00:00;42.0;562.0;42.0;72.0
2614;2021-08-29 16:00:00+00:00;36.0;562.0;36.0;111.0
2615;2021-08-29 20:00:00+00:00;25.0;562.0;25.0;42.0
2616;2021-08-30 00:00:00+00:00;31.8;562.0;31.8;143.0
2617;2021-08-30 04:00:00+00:00;64.0;562.0;64.0;104.0
2618;2021-08-30 08:00:00+00:00;57.85;562.0;57.85;104.0
2619;2021-08-30 12:00:00+00:00;56.59;562.0;56.59;82.0
2620;2021-08-30 16:00:00+00:00;60.05;562.0;60.05;84.0
2621;2021-08-30 20:00:00+00:00;46.73;562.0;46.73;69.0
2622;2021-08-31 00:00:00+00:00;80.0;562.0;80.0;162.0
2623;2021-08-31 04:00:00+00:00;79.04;562.0;79.04;139.0
2624;2021-08-31 08:00:00+00:00;66.39;562.0;66.39;125.0
2625;2021-08-31 12:00:00+00:00;92.45;562.0;92.45;92.0
2626;2021-08-31 16:00:00+00:00;83.68;562.0;83.68;135.0
2627;2021-08-31 20:00:00+00:00;57.64;562.0;57.64;95.0
2628;2021-09-01 00:00:00+00:00;57.0;562.0;57.0;91.0
2629;2021-09-01 04:00:00+00:00;66.0;562.0;66.0;67.0
2630;2021-09-01 08:00:00+00:00;51.6;562.0;51.6;117.0
2631;2021-09-01 12:00:00+00:00;85.0;562.0;85.0;117.0
2632;2021-09-01 16:00:00+00:00;60.0;562.0;60.0;75.0
2633;2021-09-01 20:00:00+00:00;51.52;562.0;51.52;90.0
2634;2021-09-02 00:00:00+00:00;81.67;562.0;81.67;105.0
2635;2021-09-02 04:00:00+00:00;76.11;562.0;76.11;80.0
2636;2021-09-02 08:00:00+00:00;66.24;562.0;66.24;72.0
2637;2021-09-02 12:00:00+00:00;83.92;562.0;83.92;96.0
2638;2021-09-02 16:00:00+00:00;68.32;562.0;68.32;29.0
2639;2021-09-02 20:00:00+00:00;58.0;562.0;58.0;40.0
2640;2021-09-03 00:00:00+00:00;80.56;562.0;80.56;99.0
2641;2021-09-03 04:00:00+00:00;76.11;562.0;76.11;79.0
2642;2021-09-03 08:00:00+00:00;59.92;562.0;59.92;66.0
2643;2021-09-03 12:00:00+00:00;86.08;562.0;86.08;103.0
2644;2021-09-03 16:00:00+00:00;69.87;562.0;69.87;65.0
2645;2021-09-03 20:00:00+00:00;32.0;562.0;32.0;25.0
2646;2021-09-04 00:00:00+00:00;70.2;562.0;70.2;67.0
2647;2021-09-04 04:00:00+00:00;68.0;562.0;68.0;68.0
2648;2021-09-04 08:00:00+00:00;91.67;562.0;91.67;86.0
2649;2021-09-04 12:00:00+00:00;78.37;562.0;78.37;86.0
2650;2021-09-04 16:00:00+00:00;70.12;562.0;70.12;69.0
2651;2021-09-04 20:00:00+00:00;45.38;562.0;45.38;68.0
2652;2021-09-05 00:00:00+00:00;60.0;562.0;60.0;84.0
2653;2021-09-05 04:00:00+00:00;54.0;562.0;54.0;86.0
2654;2021-09-05 08:00:00+00:00;48.4;562.0;48.4;88.0
2655;2021-09-05 12:00:00+00:00;42.0;562.0;42.0;87.0
2656;2021-09-05 16:00:00+00:00;56.0;562.0;56.0;69.0
2657;2021-09-05 20:00:00+00:00;42.38;562.0;42.38;68.0
2658;2021-09-06 00:00:00+00:00;62.08;562.0;62.08;75.0
2659;2021-09-06 04:00:00+00:00;67.81;562.0;67.81;59.0
2660;2021-09-06 08:00:00+00:00;63.27;562.0;63.27;70.0
2661;2021-09-06 12:00:00+00:00;75.12;562.0;75.12;77.0
2662;2021-09-06 16:00:00+00:00;55.85;562.0;55.85;54.0
2663;2021-09-06 20:00:00+00:00;44.4;562.0;44.4;72.0
2664;2021-09-07 00:00:00+00:00;56.0;562.0;56.0;64.0
2665;2021-09-07 04:00:00+00:00;60.46;562.0;60.46;24.0
2666;2021-09-07 08:00:00+00:00;76.11;562.0;76.11;48.0
2667;2021-09-07 12:00:00+00:00;84.92;562.0;84.92;103.0
2668;2021-09-07 16:00:00+00:00;74.92;562.0;74.92;26.0
2669;2021-09-07 20:00:00+00:00;46.3;562.0;46.3;27.0
2670;2021-09-08 00:00:00+00:00;62.2;562.0;62.2;80.0
2671;2021-09-08 04:00:00+00:00;66.0;562.0;66.0;50.0
2672;2021-09-08 08:00:00+00:00;93.12;562.0;93.12;32.0
2673;2021-09-08 12:00:00+00:00;95.05;562.0;95.05;113.0
2674;2021-09-08 16:00:00+00:00;81.44;562.0;81.44;31.0
2675;2021-09-08 20:00:00+00:00;55.6;562.0;55.6;32.0
2676;2021-09-09 00:00:00+00:00;66.0;562.0;66.0;116.0
2677;2021-09-09 04:00:00+00:00;77.2;562.0;77.2;80.0
2678;2021-09-09 08:00:00+00:00;75.81;562.0;75.81;131.0
2679;2021-09-09 12:00:00+00:00;115.0;562.0;115.0;143.0
2680;2021-09-09 16:00:00+00:00;66.0;562.0;66.0;84.0
